epoch,train_loss,val_loss,val_dice,val_iou,val_precision,val_recall,lr
90,0.2371234371277847,0.2972404154186899,0.7987287044525146,0.6707425117492676,0.7945119738578796,0.8164628744125366,7.8125e-07
91,0.24519064414658046,0.30461408536542545,0.7940095067024231,0.6644697785377502,0.791050136089325,0.8120801448822021,7.8125e-07
92,0.24601316873572374,0.3049619939516891,0.7945329546928406,0.665383517742157,0.793838620185852,0.8098296523094177,7.8125e-07
93,0.24011612918816114,0.29794914343140344,0.7983241081237793,0.6704427599906921,0.8094465136528015,0.8018143773078918,7.8125e-07
94,0.24067933533928895,0.29830922626636247,0.7981311082839966,0.6700001955032349,0.7971677780151367,0.8125035166740417,7.8125e-07
95,0.23429294704998793,0.3005635674026879,0.7978041768074036,0.6694562435150146,0.800372838973999,0.8092702627182007,3.90625e-07
96,0.252166246701228,0.3009483197873289,0.7974002957344055,0.6694614887237549,0.8051122426986694,0.8055127263069153,3.90625e-07
97,0.24860918208172447,0.2975038642233068,0.7981088757514954,0.6700191497802734,0.8109368681907654,0.8000649809837341,3.90625e-07
98,0.2291147264799005,0.3001295707442544,0.7971085906028748,0.6688202023506165,0.8015395998954773,0.807034432888031,3.90625e-07
99,0.23330606686833658,0.3000879304652864,0.798591136932373,0.6703999638557434,0.7952239513397217,0.8150544166564941,3.90625e-07
100,0.229746510911929,0.2996510036967017,0.7975144386291504,0.6692083477973938,0.8023063540458679,0.8068307638168335,3.90625e-07
